1651440310675.0,ec99f16e8ece,[]
1651440310675.0,733bdca26968,[]
1651440311201.0,ec99f16e8ece,[]
1651440311201.0,733bdca26968,[]
1651440311675.0,ec99f16e8ece,[0.6972111553784853]
1651440311675.0,733bdca26968,[0.08964143426294807]
1651440312201.0,ec99f16e8ece,[0.6972111553784853]
1651440312202.0,733bdca26968,[0.08964143426294807]
1651440312677.0,ec99f16e8ece,[0.7992007992007999]
1651440312677.0,733bdca26968,[0.08991008991008977]
1651440313203.0,ec99f16e8ece,[0.7992007992007999]
1651440313203.0,733bdca26968,[0.08991008991008977]
1651440313683.0,ec99f16e8ece,[0.6986027944111769]
1651440313683.0,733bdca26968,[0.11976047904191538]
1651440314212.0,ec99f16e8ece,[0.6986027944111769]
1651440314212.0,733bdca26968,[0.11976047904191538]
1651440314687.0,ec99f16e8ece,[0.6944444444444438]
1651440314687.0,733bdca26968,[0.09920634920634885]
1651440315234.0,ec99f16e8ece,[0.6944444444444438]
1651440315234.0,733bdca26968,[0.09920634920634885]
1651440315713.0,ec99f16e8ece,[0.7820136852394924]
1651440315713.0,733bdca26968,[0.09775171065493785]
1651440316188.0,ec99f16e8ece,[0.7820136852394924]
1651440316188.0,733bdca26968,[0.09775171065493785]
1651440316714.0,ec99f16e8ece,[0.7968127490039848]
1651440316714.0,733bdca26968,[0.09960159362549766]
1651440317192.0,ec99f16e8ece,[0.7968127490039848]
1651440317192.0,733bdca26968,[0.09960159362549766]
1651440317667.0,ec99f16e8ece,[0.8394543546694657]
1651440317667.0,733bdca26968,[0.09960159362549766]
1651440318191.0,ec99f16e8ece,[0.8394543546694657]
1651440318191.0,733bdca26968,[0.09960159362549766]
1651440318667.0,ec99f16e8ece,[0.9009009009008996]
1651440318667.0,733bdca26968,[0.051229508196721125]
1651440319195.0,ec99f16e8ece,[0.9009009009008996]
1651440319195.0,733bdca26968,[0.051229508196721125]
1651440319670.0,ec99f16e8ece,[0.8964143426294842]
1651440319670.0,733bdca26968,[0.051229508196721125]
1651440320197.0,ec99f16e8ece,[0.8964143426294842]
1651440320197.0,733bdca26968,[0.051229508196721125]
1651440320673.0,ec99f16e8ece,[0.7984031936127716]
1651440320673.0,733bdca26968,[0.051229508196721125]
1651440321198.0,ec99f16e8ece,[0.7984031936127716]
1651440321198.0,733bdca26968,[0.051229508196721125]
1651440321673.0,ec99f16e8ece,[0.29970029970030043]
1651440321673.0,733bdca26968,[0.051229508196721125]
